id,Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Dial up,Otros,Total
20223Buenos Aires,2022.0,3.0,Buenos Aires,339648.0,2748325.0,1436433.0,126846.0,6199.0,64217.0,4721668.0
20223Capital Federal,2022.0,3.0,Capital Federal,140791.0,1240125.0,129218.0,5758.0,2145.0,29642.0,1547679.0
20223Catamarca,2022.0,3.0,Catamarca,10010.0,10495.0,46224.0,1329.0,1.0,2234.0,70293.0
20223Chaco,2022.0,3.0,Chaco,27164.0,61800.0,44645.0,8178.0,5.0,2354.0,144146.0
20223Chubut,2022.0,3.0,Chubut,45377.0,72212.0,9574.0,29784.0,904.0,7927.0,165778.0
20223Córdoba,2022.0,3.0,Córdoba,163770.0,465461.0,338570.0,6107.0,68.0,9729.0,1038668.0
20223Corrientes,2022.0,3.0,Corrientes,36508.0,77140.0,18619.0,7256.0,4.0,5319.0,144846.0
20223Entre Ríos,2022.0,3.0,Entre Ríos,60345.0,132952.0,36971.0,26098.0,22.0,12571.0,268959.0
20223Formosa,2022.0,3.0,Formosa,14470.0,25880.0,11041.0,16935.0,1.0,2119.0,68538.0
20223Jujuy,2022.0,3.0,Jujuy,19257.0,52978.0,40172.0,4033.0,,,118823.0
20223La Pampa,2022.0,3.0,La Pampa,7796.0,60078.0,23551.0,20216.0,171.0,4280.0,116092.0
20223La Rioja,2022.0,3.0,La Rioja,6842.0,53899.0,19697.0,6395.0,4.0,306.0,86864.0
20223Mendoza,2022.0,3.0,Mendoza,37659.0,78858.0,142615.0,27625.0,777.0,1989.0,289523.0
20223Misiones,2022.0,3.0,Misiones,35513.0,88902.0,39046.0,11074.0,,,182157.0
20223Neuquén,2022.0,3.0,Neuquén,29352.0,75815.0,29396.0,27482.0,468.0,648.0,163161.0
20223Río Negro,2022.0,3.0,Río Negro,35552.0,48260.0,41017.0,1676.0,548.0,18421.0,160558.0
20223Salta,2022.0,3.0,Salta,40006.0,96984.0,50254.0,10082.0,5.0,7210.0,204541.0
20223San Juan,2022.0,3.0,San Juan,38570.0,22723.0,12328.0,2186.0,281.0,7637.0,103399.0
20223San Luis,2022.0,3.0,San Luis,6860.0,29363.0,248.0,70614.0,182.0,14803.0,122070.0
20223Santa Cruz,2022.0,3.0,Santa Cruz,10170.0,24047.0,10815.0,3896.0,198.0,5622.0,49510.0
20223Santa Fe,2022.0,3.0,Santa Fe,183740.0,426255.0,215189.0,43079.0,110.0,19437.0,887810.0
20223Santiago Del Estero,2022.0,3.0,Santiago Del Estero,15385.0,80937.0,13170.0,6618.0,2.0,2920.0,119032.0
20223Tierra Del Fuego,2022.0,3.0,Tierra Del Fuego,12754.0,39963.0,403.0,1250.0,312.0,6198.0,53896.0
20223Tucumán,2022.0,3.0,Tucumán,77738.0,18518.0,162345.0,3997.0,30.0,5160.0,263117.0
20222Buenos Aires,2022.0,2.0,Buenos Aires,350652.0,2719613.0,1399043.0,126847.0,6199.0,64829.0,4667183.0
20222Capital Federal,2022.0,2.0,Capital Federal,145491.0,1232226.0,121506.0,5757.0,2145.0,29646.0,1536771.0
20222Catamarca,2022.0,2.0,Catamarca,11928.0,9430.0,42087.0,1329.0,1.0,2233.0,67008.0
20222Chaco,2022.0,2.0,Chaco,29552.0,61284.0,42194.0,8178.0,5.0,2351.0,143564.0
20222Chubut,2022.0,2.0,Chubut,45377.0,69242.0,9574.0,29784.0,904.0,7924.0,162805.0
20222Córdoba,2022.0,2.0,Córdoba,179181.0,467595.0,308895.0,61107.0,68.0,9589.0,1026435.0
20222Corrientes,2022.0,2.0,Corrientes,38468.0,75769.0,18181.0,7256.0,4.0,5319.0,144997.0
20222Entre Ríos,2022.0,2.0,Entre Ríos,63794.0,131029.0,35839.0,26098.0,22.0,12570.0,269352.0
20222Formosa,2022.0,2.0,Formosa,15397.0,25487.0,9875.0,1691.0,,,67881.0
20222Jujuy,2022.0,2.0,Jujuy,20303.0,54495.0,34184.0,3955.0,,,115314.0
20222La Pampa,2022.0,2.0,La Pampa,7796.0,59273.0,22994.0,202.0,171.0,1093.0,111527.0
20222La Rioja,2022.0,2.0,La Rioja,7759.0,52656.0,19189.0,6395.0,4.0,306.0,86030.0
20222Mendoza,2022.0,2.0,Mendoza,37663.0,77504.0,135504.0,26964.0,777.0,1150.0,279562.0
20222Misiones,2022.0,2.0,Misiones,37208.0,89260.0,33649.0,11074.0,,,178813.0
20222Neuquén,2022.0,2.0,Neuquén,29749.0,74905.0,28824.0,27371.0,468.0,651.0,161968.0
20222Río Negro,2022.0,2.0,Río Negro,36050.0,47040.0,40946.0,1676.0,548.0,18420.0,159764.0
20222Salta,2022.0,2.0,Salta,42665.0,96178.0,47076.0,10068.0,5.0,714.0,203177.0
20222San Juan,2022.0,2.0,San Juan,38570.0,19734.0,12328.0,21859.0,281.0,7635.0,100407.0
20222San Luis,2022.0,2.0,San Luis,6860.0,29034.0,248.0,70614.0,182.0,14803.0,121741.0
20222Santa Cruz,2022.0,2.0,Santa Cruz,10170.0,23725.0,10815.0,3896.0,198.0,5592.0,49185.0
20222Santa Fe,2022.0,2.0,Santa Fe,198492.0,428233.0,189503.0,43081.0,110.0,1845.0,878859.0
20222Santiago Del Estero,2022.0,2.0,Santiago Del Estero,16561.0,80338.0,11605.0,6618.0,2.0,2920.0,118044.0
20222Tierra Del Fuego,2022.0,2.0,Tierra Del Fuego,12754.0,39837.0,403.0,1250.0,312.0,6198.0,53770.0
20222Tucumán,2022.0,2.0,Tucumán,85893.0,15327.0,148823.0,3997.0,30.0,4840.0,254527.0
20221Buenos Aires,2022.0,1.0,Buenos Aires,392045.0,2728865.0,1242121.0,125521.0,6293.0,60579.0,4555424.0
20221Capital Federal,2022.0,1.0,Capital Federal,102290.0,1217225.0,62308.0,5784.0,2163.0,27771.0,1417541.0
20221Catamarca,2022.0,1.0,Catamarca,14181.0,15517.0,29118.0,1328.0,1.0,2233.0,62378.0
20221Chaco,2022.0,1.0,Chaco,32391.0,64546.0,36662.0,8164.0,5.0,2351.0,144119.0
20221Chubut,2022.0,1.0,Chubut,44133.0,66667.0,9184.0,30592.0,927.0,20125.0,171628.0
20221Córdoba,2022.0,1.0,Córdoba,195610.0,501799.0,235838.0,60843.0,74.0,9639.0,1003803.0
20221Corrientes,2022.0,1.0,Corrientes,40462.0,79093.0,10875.0,6774.0,4.0,5370.0,142578.0
20221Entre Ríos,2022.0,1.0,Entre Ríos,67159.0,138986.0,23091.0,26098.0,22.0,12570.0,267926.0
20221Formosa,2022.0,1.0,Formosa,16397.0,15927.0,5146.0,16876.0,0.0,2020.0,54548.0
20221Jujuy,2022.0,1.0,Jujuy,21307.0,60616.0,25949.0,4662.0,0.0,3975.0,116509.0
20221La Pampa,2022.0,1.0,La Pampa,8003.0,58978.0,21739.0,19903.0,172.0,937.0,109732.0
20221La Rioja,2022.0,1.0,La Rioja,9103.0,59228.0,9546.0,6395.0,4.0,306.0,84303.0
20221Mendoza,2022.0,1.0,Mendoza,49464.0,74145.0,123228.0,26969.0,786.0,593.0,275185.0
20221Misiones,2022.0,1.0,Misiones,39147.0,91752.0,25178.0,7807.0,0.0,7624.0,171508.0
20221Neuquén,2022.0,1.0,Neuquén,28443.0,73200.0,24193.0,23098.0,471.0,6979.0,149679.0
20221Río Negro,2022.0,1.0,Río Negro,38662.0,45366.0,38037.0,16815.0,553.0,17941.0,157374.0
20221Salta,2022.0,1.0,Salta,44714.0,98667.0,40994.0,595.0,5.0,714.0,197515.0
20221San Juan,2022.0,1.0,San Juan,34038.0,14449.0,11294.0,20723.0,290.0,7384.0,88178.0
20221San Luis,2022.0,1.0,San Luis,7987.0,11296.0,31.0,71809.0,185.0,28536.0,119844.0
20221Santa Cruz,2022.0,1.0,Santa Cruz,10537.0,23420.0,10766.0,3974.0,204.0,3846.0,49102.0
20221Santa Fe,2022.0,1.0,Santa Fe,213486.0,444609.0,146552.0,45261.0,115.0,20456.0,870479.0
20221Santiago Del Estero,2022.0,1.0,Santiago Del Estero,18118.0,87979.0,1093.0,6349.0,2.0,2920.0,116461.0
20221Tierra Del Fuego,2022.0,1.0,Tierra Del Fuego,13031.0,38700.0,416.0,1240.0,313.0,3087.0,52611.0
20221Tucumán,2022.0,1.0,Tucumán,92532.0,62396.0,86174.0,3995.0,30.0,4840.0,245584.0
20214Buenos Aires,2021.0,4.0,Buenos Aires,426325.0,2706506.0,1176024.0,126887.0,6385.0,67030.0,4509157.0
20214Capital Federal,2021.0,4.0,Capital Federal,111360.0,1205128.0,60005.0,5679.0,2184.0,27763.0,1412119.0
20214Catamarca,2021.0,4.0,Catamarca,16385.0,13858.0,25100.0,1512.0,1.0,2234.0,59090.0
20214Chaco,2021.0,4.0,Chaco,35548.0,63145.0,34688.0,8005.0,5.0,2354.0,143745.0
20214Chubut,2021.0,4.0,Chubut,46361.0,57412.0,9655.0,28041.0,944.0,17895.0,160308.0
20214Córdoba,2021.0,4.0,Córdoba,212011.0,487489.0,217214.0,61277.0,77.0,8702.0,986770.0
20214Corrientes,2021.0,4.0,Corrientes,42523.0,71183.0,10138.0,6778.0,4.0,525.0,135912.0
20214Entre Ríos,2021.0,4.0,Entre Ríos,70459.0,133387.0,23452.0,25022.0,22.0,12704.0,265046.0
20214Formosa,2021.0,4.0,Formosa,17211.0,15111.0,5151.0,16018.0,,,53663.0
20214Jujuy,2021.0,4.0,Jujuy,22330.0,60511.0,24156.0,2927.0,,,113915.0
20214La Pampa,2021.0,4.0,La Pampa,8175.0,58000.0,20192.0,19286.0,173.0,1181.0,107007.0
20214La Rioja,2021.0,4.0,La Rioja,10387.0,56651.0,9446.0,6613.0,4.0,306.0,83128.0
20214Mendoza,2021.0,4.0,Mendoza,59842.0,71553.0,109667.0,24666.0,804.0,1055.0,267587.0
20214Misiones,2021.0,4.0,Misiones,41778.0,92068.0,22035.0,7649.0,,,171132.0
20214Neuquén,2021.0,4.0,Neuquén,29175.0,72761.0,23253.0,21531.0,477.0,6983.0,147466.0
20214Río Negro,2021.0,4.0,Río Negro,42037.0,44495.0,32212.0,16558.0,564.0,17887.0,153753.0
20214Salta,2021.0,4.0,Salta,46972.0,99808.0,39555.0,5882.0,6.0,7182.0,199405.0
20214San Juan,2021.0,4.0,San Juan,35868.0,13102.0,11072.0,11423.0,291.0,8202.0,79958.0
20214San Luis,2021.0,4.0,San Luis,8472.0,11064.0,30.0,7056.0,187.0,28536.0,118849.0
20214Santa Cruz,2021.0,4.0,Santa Cruz,10790.0,22902.0,10031.0,4346.0,210.0,3960.0,48486.0
20214Santa Fe,2021.0,4.0,Santa Fe,233427.0,444373.0,128856.0,43556.0,176.0,16053.0,866441.0
20214Santiago Del Estero,2021.0,4.0,Santiago Del Estero,19032.0,86563.0,1088.0,6256.0,2.0,2920.0,115861.0
20214Tierra Del Fuego,2021.0,4.0,Tierra Del Fuego,13317.0,38148.0,426.0,1240.0,315.0,3105.0,52357.0
20214Tucumán,2021.0,4.0,Tucumán,97830.0,59022.0,78790.0,2511.0,30.0,4830.0,238639.0
20213Buenos Aires,2021.0,3.0,Buenos Aires,585729.0,2595485.0,885613.0,120228.0,5184.0,59370.0,4251609.0
20213Capital Federal,2021.0,3.0,Capital Federal,142902.0,1192107.0,42966.0,6059.0,1608.0,27763.0,1413405.0
20213Catamarca,2021.0,3.0,Catamarca,18413.0,11709.0,22331.0,1568.0,1.0,2232.0,56254.0
20213Chaco,2021.0,3.0,Chaco,38258.0,63659.0,27583.0,8018.0,3.0,2350.0,139871.0
20213Chubut,2021.0,3.0,Chubut,49269.0,55794.0,8946.0,23376.0,800.0,17881.0,156066.0
20213Córdoba,2021.0,3.0,Córdoba,229275.0,477223.0,167495.0,57617.0,62.0,15116.0,946788.0
20213Corrientes,2021.0,3.0,Corrientes,44805.0,69403.0,7542.0,6766.0,3.0,5300.0,133819.0
